CO_IES,CO_CURSO,NO_CURSO,CO_CINE_ROTULO,TP_MODALIDADE_ENSINO,IN_AJUDA_DEFICIENTE,IN_QTD_RECURSOS,QT_MATRICULA_TOTAL,QT_CONCLUINTE_TOTAL
1334,90483,MEDICINA,0912M01,Presencial,True,10.0,1401,159
1334,1072989,JOGOS DIGITAIS,0613J01,Presencial,True,9.0,124,10
1334,1258515,ENGENHARIA CIVIL,0732E01,Presencial,True,9.0,273,0
1334,1261053,NUTRIÇÃO,0915N01,Presencial,True,9.0,267,36
1334,1322433,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,10.0,211,18
1334,1322434,FARMÁCIA,0916F01,Presencial,True,10.0,185,0
1334,1322435,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,9.0,44,8
1334,1349659,ODONTOLOGIA,0911O01,Presencial,True,10.0,202,0
1334,1349959,PSICOLOGIA,0313P01,Presencial,True,9.0,86,0
1336,20001,PEDAGOGIA,0113P01,Presencial,True,10.0,205,32
1336,20002,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,10.0,231,75
1336,34620,ENGENHARIA DE TELECOMUNICAÇÕES,0714E07,Presencial,0,0.0,0,0
1336,34621,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,0714E05,Presencial,True,10.0,35,9
1336,38328,FISIOTERAPIA,0915F01,Presencial,True,10.0,237,36
1336,47546,ADMINISTRAÇÃO,0413A01,Presencial,True,10.0,178,26
1336,47553,COMUNICAÇÃO SOCIAL - JORNALISMO,0321J01,Presencial,True,10.0,95,21
1336,47554,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,True,10.0,87,22
1336,48771,ENGENHARIA CIVIL,0732E01,Presencial,True,9.0,399,99
1336,50049,NUTRIÇÃO,0915N01,Presencial,True,10.0,187,48
1336,50235,ARQUITETURA E URBANISMO,0731A02,Presencial,True,10.0,368,95
1336,52071,DIREITO,0421D01,Presencial,True,10.0,708,160
1336,52073,PSICOLOGIA,0313P01,Presencial,True,10.0,363,55
1336,66759,ENFERMAGEM,0913E01,Presencial,True,10.0,294,38
1336,66761,AGRONOMIA,0811A04,Presencial,True,10.0,736,182
1336,67221,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,True,10.0,49,13
1336,67223,FARMÁCIA,0916F01,Presencial,True,10.0,168,35
1336,96370,FONOAUDIOLOGIA,0915F02,Presencial,True,10.0,74,16
1336,105894,ENGENHARIA MECÂNICA,0715E02,Presencial,True,10.0,272,56
1336,105920,MEDICINA VETERINÁRIA,0841M01,Presencial,True,10.0,402,92
1336,107030,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,10.0,163,30
1336,108882,MEDICINA,0912M01,Presencial,True,9.0,1005,117
1336,367221,CIÊNCIAS BIOLÓGICAS,0511B01,Presencial,True,10.0,49,5
1336,1124463,ENGENHARIA ELÉTRICA,0713E05,Presencial,True,10.0,133,35
1336,1261598,PEDAGOGIA,0113P01,A distância,True,10.0,189,31
1336,1261599,ADMINISTRAÇÃO,0413A01,A distância,True,10.0,95,0
1336,1359366,FOTOGRAFIA,0211F01,Presencial,True,10.0,66,26
1336,1359392,DESIGN GRÁFICO,0211D01,Presencial,True,10.0,52,19
1336,1359807,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,True,10.0,37,1
1336,1359814,LETRAS - PORTUGUÊS E INGLÊS,0115L15,Presencial,True,10.0,87,39
1336,1375414,GEOGRAFIA,0114G01,A distância,True,10.0,3,0
1336,1375415,LETRAS - PORTUGUÊS,0115L13,A distância,True,10.0,4,0
1336,1375416,GESTÃO AMBIENTAL,0712G01,A distância,True,10.0,17,0
1336,1375417,GESTÃO COMERCIAL,0416G01,A distância,True,10.0,32,0
1336,1375418,GESTÃO FINANCEIRA,0412G01,A distância,True,10.0,39,1
1336,1375419,GESTÃO DE RECURSOS HUMANOS,0413G07,A distância,True,10.0,37,2
1336,1375420,MARKETING,0414M01,A distância,True,10.0,13,0
1336,1375421,CIÊNCIAS ECONÔMICAS,0311E01,A distância,True,10.0,11,0
1336,1387214,CIÊNCIAS CONTÁBEIS,0411C01,A distância,True,10.0,49,0
1336,1387218,HISTÓRIA,0114H01,A distância,True,10.0,11,0
1336,1387219,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,A distância,True,10.0,24,0
1336,1387221,GESTÃO DE COOPERATIVAS,0413G04,A distância,True,10.0,2,0
1336,1387222,GESTÃO DE TURISMO,1015T01,A distância,True,10.0,3,0
1336,1387224,GESTÃO HOSPITALAR,0413G11,A distância,True,10.0,11,0
1336,1387227,JOGOS DIGITAIS,0613J01,A distância,True,10.0,11,0
1336,1387229,LOGÍSTICA,0413L01,A distância,True,10.0,11,0
1336,1387232,PROCESSOS GERENCIAIS,0413G05,A distância,True,10.0,25,1
1336,1387234,SISTEMAS PARA INTERNET,0615S03,A distância,True,10.0,9,0
1336,1451967,ARTES VISUAIS,0114A02,A distância,True,10.0,10,0
1336,1451969,LETRAS - ESPANHOL,0115L02,A distância,True,10.0,7,0
1336,1451970,DESIGN DE ANIMAÇÃO,0211A01,A distância,True,10.0,5,0
1336,1451972,GESTÃO DA QUALIDADE,0413G02,A distância,True,10.0,8,0
1336,1451974,GESTÃO PÚBLICA,0413G12,A distância,True,10.0,7,0
1336,1454445,ENGENHARIA DE SOFTWARE,0613E01,Presencial,True,10.0,54,0
1336,5000150,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,10.0,245,89
1337,20023,DIREITO,0421D01,Presencial,True,8.0,418,71
1337,21775,ADMINISTRAÇÃO,0413A01,Presencial,True,8.0,92,18
1337,37788,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,True,8.0,72,18
1337,99926,AGRONEGÓCIO,0811A03,Presencial,0,0.0,0,0
1337,108426,ARQUITETURA E URBANISMO,0731A02,Presencial,True,8.0,195,53
1337,1166659,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,8.0,58,0
1337,1166887,ENGENHARIA CIVIL,0732E01,Presencial,True,8.0,164,49
1337,1258819,AGRONOMIA,0811A04,Presencial,True,8.0,268,71
1337,1349425,MEDICINA VETERINÁRIA,0841M01,Presencial,True,8.0,68,0
1337,5000558,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,8.0,83,23
1344,20155,ADMINISTRAÇÃO,0413A01,Presencial,True,1.0,450,102
1344,118814,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,1.0,210,37
1345,20167,ADMINISTRAÇÃO,0413A01,Presencial,True,9.0,404,26
1345,20700,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,True,9.0,115,4
1345,21737,PEDAGOGIA,0113P01,Presencial,True,9.0,615,118
1345,48990,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,9.0,364,87
1345,67215,LETRAS - PORTUGUÊS E INGLÊS,0115L15,Presencial,True,9.0,18,9
1345,74566,LOGÍSTICA,0413L01,Presencial,True,9.0,241,26
1345,74577,EVENTOS,1015E01,Presencial,True,9.0,14,5
1345,75644,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,True,9.0,349,32
1345,79192,DIREITO,0421D01,Presencial,True,9.0,153,31
1345,80970,SECRETARIADO,0415S01,Presencial,True,9.0,1,0
1345,82786,REDES DE COMPUTADORES,0612R01,Presencial,True,9.0,34,6
1345,82788,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,True,9.0,224,30
1345,95665,GESTÃO HOSPITALAR,0413G11,Presencial,True,9.0,1,1
1345,95703,GESTÃO DE SEGURANÇA PRIVADA,1032S02,Presencial,True,9.0,53,9
1345,110484,MARKETING,0414M01,Presencial,True,9.0,119,10
1345,1205567,ENGENHARIA MECÂNICA,0715E02,Presencial,True,9.0,128,0
1345,1280583,ENGENHARIA CIVIL,0732E01,Presencial,True,9.0,186,0
1345,1280588,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,9.0,69,0
1345,1303673,PROCESSOS GERENCIAIS,0413G05,Presencial,True,9.0,86,10
1345,1321778,ENGENHARIA DE COMPUTAÇÃO,0616E01,Presencial,True,9.0,13,0
1345,1404622,GESTÃO FINANCEIRA,0412G01,Presencial,True,9.0,94,0
1346,88950,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,0,0.0,13,4
1346,89337,DIREITO,0421D01,Presencial,True,10.0,212,46
1346,104410,TEOLOGIA,0221T01,Presencial,True,11.0,89,29
1346,118119,ADMINISTRAÇÃO,0413A01,Presencial,True,12.0,13,8
1346,1076396,BANCO DE DADOS,0612B01,Presencial,True,12.0,0,0
1346,1257824,TEOLOGIA,0221T01,A distância,0,0.0,264,0
1350,20162,LETRAS,0115L13,Presencial,True,5.0,37,14
1350,20398,PEDAGOGIA,0113P01,Presencial,True,7.0,178,36
1350,47071,ADMINISTRAÇÃO,0413A01,Presencial,True,6.0,125,18
1350,104722,ENFERMAGEM,0913E01,Presencial,True,5.0,329,62
1350,1046239,DIREITO,0421D01,Presencial,True,5.0,630,126
1350,1052090,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,4.0,76,29
1350,1102249,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,True,4.0,41,20
1350,1130119,FISIOTERAPIA,0915F01,Presencial,True,7.0,274,101
1350,1200679,FARMÁCIA,0916F01,Presencial,True,7.0,196,40
1350,1305290,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,4.0,110,0
1350,1305295,NUTRIÇÃO,0915N01,Presencial,True,5.0,110,0
1350,1321988,PSICOLOGIA,0313P01,Presencial,True,5.0,183,0
1350,1396448,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,4.0,55,5
1350,1455283,GASTRONOMIA,1013G01,Presencial,True,4.0,26,0
1350,5000310,SERVIÇO SOCIAL,0923S01,Presencial,True,6.0,45,16
1351,41710,SISTEMA DE INFORMAÇÃO,0615S02,Presencial,True,6.0,132,8
1351,47569,ENGENHARIA METALÚRGICA,0715E03,Presencial,True,6.0,7,2
1351,57880,FABRICAÇÃO MECÂNICA,0715F01,Presencial,True,6.0,12,6
1351,68553,LOGÍSTICA,0413L01,Presencial,True,6.0,40,22
1351,72044,SISTEMAS PARA INTERNET,0615S03,Presencial,True,6.0,1,1
1351,74432,ARQUITETURA E URBANISMO,0731A02,Presencial,True,6.0,339,86
1351,74434,ENGENHARIA MECÂNICA,0715E02,Presencial,True,6.0,321,94
1351,74438,ENGENHARIA DE CONTROLE E AUTOMAÇÃO,0714E05,Presencial,True,6.0,77,11
1351,74440,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,6.0,155,41
1351,74442,ENGENHARIA DE MATERIAIS,0722E01,Presencial,True,6.0,7,5
1351,80867,ADMINISTRAÇÃO,0413A01,Presencial,True,6.0,149,22
1351,82306,PROCESSOS GERENCIAIS,0413G05,Presencial,True,6.0,47,29
1351,82308,GESTÃO DA QUALIDADE,0413G02,Presencial,True,6.0,17,9
1351,83838,ENGENHARIA DE COMPUTAÇÃO,0714E04,Presencial,True,6.0,125,11
1351,92982,ENGENHARIA QUÍMICA,0711E05,Presencial,True,6.0,200,32
1351,92984,PEDAGOGIA,0113P01,Presencial,True,6.0,50,1
1351,99521,ENGENHARIA ELÉTRICA,0713E05,Presencial,True,6.0,178,36
1351,99600,ENGENHARIA CIVIL,0732E01,Presencial,True,6.0,387,94
1351,99602,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,6.0,217,34
1351,104710,DIREITO,0421D01,Presencial,True,6.0,524,79
1351,112476,PROCESSOS GERENCIAIS,0413G05,A distância,True,6.0,363,55
1351,1075730,GESTÃO FINANCEIRA,0412G01,Presencial,True,6.0,23,11
1351,1075731,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,True,6.0,41,27
1351,1280988,JOGOS DIGITAIS,0613J01,Presencial,True,6.0,46,14
1351,1286097,PEDAGOGIA,0113P01,A distância,True,6.0,863,214
1351,1286513,GESTÃO DA QUALIDADE,0413G02,A distância,True,6.0,89,15
1351,1286514,LOGÍSTICA,0413L01,A distância,True,6.0,58,7
1351,1286516,GESTÃO DE RECURSOS HUMANOS,0413G07,A distância,True,6.0,103,22
1351,1323426,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,6.0,8,1
1351,1353734,PSICOLOGIA,0313P01,Presencial,True,6.0,99,0
1351,1353735,ODONTOLOGIA,0911O01,Presencial,True,6.0,109,0
1351,1357742,CIÊNCIAS CONTÁBEIS,0411C01,A distância,True,6.0,80,0
1351,1363759,ENFERMAGEM,0913E01,Presencial,True,6.0,172,0
1351,1363760,BIOMEDICINA,0914B01,Presencial,True,6.0,161,0
1351,1380902,CINEMA E AUDIOVISUAL,0211C01,Presencial,True,6.0,54,0
1351,1380903,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,True,6.0,25,0
1351,1380904,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,6.0,60,0
1351,1380905,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,6.0,109,6
1351,1380906,FISIOTERAPIA,0915F01,Presencial,True,6.0,97,0
1351,1380907,COMUNICAÇÃO SOCIAL - JORNALISMO,0321J01,Presencial,True,6.0,25,0
1351,1380908,MEDICINA VETERINÁRIA,0841M01,Presencial,True,6.0,336,0
1351,1380909,NUTRIÇÃO,0915N01,Presencial,True,6.0,148,0
1351,1380910,DESIGN GRÁFICO,0211D01,Presencial,True,6.0,51,13
1351,1380913,GASTRONOMIA,1013G01,Presencial,True,6.0,31,7
1351,1380914,ESTÉTICA E COSMÉTICA,1012E01,Presencial,True,6.0,69,7
1351,1397967,MEDICINA VETERINÁRIA,0841M01,A distância,True,6.0,136,0
1351,1397971,BIOMEDICINA,0914B01,A distância,True,6.0,90,0
1351,1397972,FISIOTERAPIA,0915F01,A distância,True,6.0,88,0
1351,1418880,ENGENHARIA CIVIL,0732E01,A distância,True,6.0,107,0
1351,1418928,ENGENHARIA MECÂNICA,0715E02,A distância,True,6.0,55,0
1351,1419342,ARQUITETURA E URBANISMO,0731A02,A distância,True,6.0,63,0
1351,1419472,GESTÃO FINANCEIRA,0412G01,A distância,True,6.0,31,3
1351,1419473,MARKETING,0414M01,A distância,True,6.0,72,10
1351,1419532,COMÉRCIO EXTERIOR,0413C01,A distância,True,6.0,32,0
1351,1419533,GESTÃO COMERCIAL,0416G01,A distância,True,6.0,39,0
1351,1420367,EDUCAÇÃO FÍSICA,0915E01,A distância,True,6.0,0,0
1351,1443607,ADMINISTRAÇÃO,0413A01,A distância,True,6.0,50,0
1351,1467566,FARMÁCIA,0916F01,Presencial,True,6.0,28,0
1355,20253,ADMINISTRAÇÃO,0413A01,Presencial,True,9.0,133,32
1355,20254,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,9.0,59,25
1355,20257,PEDAGOGIA,0113P01,Presencial,True,9.0,156,35
1355,20259,ENFERMAGEM,0913E01,Presencial,True,9.0,153,31
1355,20260,DIREITO,0421D01,Presencial,True,9.0,421,86
1355,32932,LETRAS - PORTUGUÊS E INGLÊS,0115L15,Presencial,True,9.0,43,8
1355,96512,COMUNICAÇÃO SOCIAL - JORNALISMO,0321J01,Presencial,True,9.0,11,8
1355,96514,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,True,9.0,44,12
1355,121329,PSICOLOGIA,0313P01,Presencial,True,9.0,220,44
1355,1171586,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,9.0,154,29
1355,1365110,BIOMEDICINA,0914B01,Presencial,True,9.0,25,0
1355,1365111,FARMÁCIA,0916F01,Presencial,True,9.0,54,0
1356,20307,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,4.0,35,35
1356,20309,PEDAGOGIA,0113P01,Presencial,True,3.0,109,28
1356,20686,ODONTOLOGIA,0911O01,Presencial,True,4.0,350,69
1356,47116,ADMINISTRAÇÃO,0413A01,Presencial,True,8.0,143,33
1356,67852,DIREITO,0421D01,Presencial,True,4.0,445,89
1356,91865,ENFERMAGEM,0913E01,Presencial,True,4.0,164,25
1356,113090,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,True,3.0,41,16
1356,113469,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,True,4.0,46,17
1356,113477,NUTRIÇÃO,0915N01,Presencial,True,4.0,83,33
1356,120064,PSICOLOGIA,0313P01,Presencial,True,4.0,217,46
1356,1146763,FISIOTERAPIA,0915F01,Presencial,True,8.0,192,38
1356,1146775,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,4.0,118,39
1356,1204140,ENGENHARIA CIVIL,0732E01,Presencial,True,4.0,198,63
1356,1306235,ENGENHARIA AGRONÔMICA,0811A04,Presencial,True,4.0,218,63
1356,1483773,MEDICINA,0912M01,Presencial,True,3.0,63,0
1357,1150659,PEDAGOGIA,0113P01,Presencial,True,6.0,827,68
1359,20413,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,9.0,162,56
1359,32214,ADMINISTRAÇÃO,0413A01,Presencial,True,10.0,125,45
1359,48869,PEDAGOGIA,0113P01,Presencial,True,10.0,14,11
1359,67118,DIREITO,0421D01,Presencial,True,10.0,633,186
1359,1122509,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,10.0,74,45
1359,1126942,ENGENHARIA CIVIL,0732E01,Presencial,True,10.0,171,87
1359,1131351,ENGENHARIA AMBIENTAL,0712E01,Presencial,True,10.0,59,37
1359,1148150,PSICOLOGIA,0313P01,Presencial,True,10.0,232,77
1359,1184862,ARQUITETURA E URBANISMO,0731A02,Presencial,True,10.0,255,54
1359,1280549,ODONTOLOGIA,0911O01,Presencial,True,10.0,245,0
1359,1349506,MEDICINA VETERINÁRIA,0841M01,Presencial,True,10.0,69,0
1359,1387871,NUTRIÇÃO,0915N01,Presencial,True,10.0,91,0
1359,1387872,FISIOTERAPIA,0915F01,Presencial,True,10.0,75,0
1359,5000191,ENFERMAGEM,0913E01,Presencial,True,10.0,195,29
1359,5000193,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,10.0,34,30
1360,18157,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,1.0,3,3
1360,20371,DIREITO,0421D01,Presencial,True,2.0,314,5
1360,1170828,ADMINISTRAÇÃO,0413A01,Presencial,True,2.0,39,0
1360,1439743,ENGENHARIA DE SOFTWARE,0613E01,Presencial,True,2.0,15,0
1362,20457,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,9.0,75,22
1362,20615,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,True,9.0,91,4
1362,25446,JORNALISMO,0321J01,Presencial,True,8.0,15,14
1362,53290,ADMINISTRAÇÃO,0413A01,Presencial,True,7.0,142,12
1362,89796,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,9.0,135,36
1362,109692,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,8.0,168,34
1362,1179188,PSICOLOGIA,0313P01,Presencial,True,8.0,282,78
1362,1190621,MEDICINA,0912M01,Presencial,True,5.0,361,0
1362,1279591,PEDAGOGIA,0113P01,Presencial,True,9.0,142,19
1362,1321828,ENFERMAGEM,0913E01,Presencial,True,7.0,30,0
1362,1330673,ODONTOLOGIA,0911O01,Presencial,True,8.0,74,0
1362,1440021,ESTÉTICA E COSMÉTICA,1012E01,Presencial,True,7.0,32,0
1362,5000995,DIREITO,0421D01,Presencial,True,9.0,367,49
1363,30885,ADMINISTRAÇÃO,0413A01,Presencial,True,12.0,252,92
1363,100510,PEDAGOGIA,0113P01,Presencial,True,12.0,164,33
1363,1158385,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,True,12.0,171,29
1363,1158457,GESTÃO DE RECURSOS HUMANOS,0413G07,Presencial,True,12.0,48,11
1363,1204988,SERVIÇO SOCIAL,0923S01,Presencial,True,12.0,153,69
1363,1205425,GESTÃO COMERCIAL,0416G01,Presencial,True,12.0,18,7
1363,1259807,GESTÃO FINANCEIRA,0412G01,Presencial,True,12.0,26,4
1363,1300457,PSICOLOGIA,0313P01,Presencial,True,12.0,128,0
1363,1306174,PEDAGOGIA,0113P01,A distância,True,12.0,14,0
1363,1332449,LOGÍSTICA,0413L01,Presencial,True,12.0,23,1
1363,1383106,DIREITO,0421D01,Presencial,True,12.0,139,0
1364,20397,ADMINISTRAÇÃO,0413A01,Presencial,True,10.0,187,6
1364,53333,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,True,10.0,122,6
1364,58794,PSICOLOGIA,0313P01,Presencial,True,10.0,542,79
1364,58816,ENFERMAGEM,0913E01,Presencial,True,10.0,396,46
1364,67987,DIREITO,0421D01,Presencial,True,10.0,801,50
1364,73757,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0321C01,Presencial,True,10.0,136,5
1364,80101,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,10.0,280,41
1364,80103,NUTRIÇÃO,0915N01,Presencial,True,10.0,276,54
1364,80105,FISIOTERAPIA,0915F01,Presencial,True,10.0,345,40
1364,80107,ENGENHARIA CIVIL,0732E01,Presencial,True,10.0,616,78
1364,1280828,BIOMEDICINA,0914B01,Presencial,True,10.0,249,2
1364,1300233,ODONTOLOGIA,0911O01,Presencial,True,10.0,358,0
1364,1303378,FARMÁCIA,0916F01,Presencial,True,10.0,162,0
1364,1303379,MEDICINA VETERINÁRIA,0841M01,Presencial,True,10.0,299,0
1364,1322610,GASTRONOMIA,1013G01,Presencial,True,10.0,122,3
1365,18000,FISIOTERAPIA,0915F01,Presencial,True,9.0,147,33
1365,18232,NUTRIÇÃO,0915N01,Presencial,True,10.0,161,43
1365,19800,PEDAGOGIA,0113P01,Presencial,True,7.0,209,57
1365,20165,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,7.0,158,37
1365,20407,ENFERMAGEM,0913E01,Presencial,True,9.0,229,34
1365,20412,PEDAGOGIA,0113P01,Presencial,True,9.0,227,33
1365,22072,ADMINISTRAÇÃO,0413A01,Presencial,True,7.0,146,20
1365,22074,ENGENHARIA CIVIL,0732E01,Presencial,True,7.0,334,81
1365,22075,PEDAGOGIA,0113P01,Presencial,True,7.0,136,33
1365,22078,TRADUTOR E INTÉRPRETE,0231L22,Presencial,True,7.0,77,15
1365,24451,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,True,7.0,118,24
1365,33176,MÚSICA,0114M02,Presencial,True,7.0,164,27
1365,34704,LETRAS - PORTUGUÊS,0115L13,Presencial,True,7.0,69,18
1365,35939,JORNALISMO,0321J01,Presencial,True,7.0,99,24
1365,42236,CIÊNCIA DA COMPUTAÇÃO,0614C01,Presencial,True,9.0,161,23
1365,42502,EDUCAÇÃO FÍSICA,0114E03,Presencial,True,9.0,142,11
1365,42571,MATEMÁTICA,0114M01,Presencial,True,10.0,71,18
1365,45753,LETRAS - INGLÊS,0115L04,Presencial,True,7.0,15,6
1365,47325,CIÊNCIAS BIOLÓGICAS,0114B01,Presencial,True,9.0,84,21
1365,48551,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,7.0,121,23
1365,52352,ADMINISTRAÇÃO,0413A01,Presencial,True,9.0,199,28
1365,53411,TEOLOGIA,0221T01,Presencial,True,7.0,345,65
1365,57458,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,True,7.0,163,24
1365,57858,PSICOLOGIA,0313P01,Presencial,True,9.0,287,29
1365,66377,DIREITO,0421D01,Presencial,True,7.0,748,85
1365,87148,ANÁLISE E DESENVOLVIMENTO DE SISTEMAS,0615S02,Presencial,True,10.0,163,20
1365,96317,ADMINISTRAÇÃO,0413A01,Presencial,True,7.0,331,71
1365,96531,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,10.0,146,33
1365,320165,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,7.0,268,43
1365,342502,EDUCAÇÃO FÍSICA,0915E01,Presencial,True,9.0,180,22
1365,347325,CIÊNCIAS BIOLÓGICAS,0511B01,Presencial,True,9.0,112,23
1365,1182321,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,7.0,190,40
1365,1258945,ARQUITETURA E URBANISMO,0731A02,Presencial,True,7.0,381,60
1365,1260649,ENGENHARIA DE PRODUÇÃO,0725E02,Presencial,True,7.0,155,16
1365,1260652,COMUNICAÇÃO SOCIAL - RADIO E TELEVISÃO,0321R01,Presencial,True,7.0,125,17
1365,1284500,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,True,7.0,132,19
1365,1285157,ENGENHARIA DE COMPUTAÇÃO,0616E01,Presencial,True,9.0,105,0
1365,1305190,PROCESSOS GERENCIAIS,0413G05,A distância,True,7.0,67,0
1365,1312988,ENGENHARIA AGRONÔMICA,0811A04,Presencial,True,7.0,202,0
1365,1383411,DIREITO,0421D01,Presencial,True,10.0,107,0
1365,1385006,DIREITO,0421D01,Presencial,True,7.0,123,0
1365,1385527,PSICOLOGIA,0313P01,Presencial,True,7.0,81,0
1365,1385528,ENGENHARIA DE COMPUTAÇÃO,0616E01,Presencial,True,7.0,78,0
1365,1388451,PSICOLOGIA,0313P01,Presencial,True,7.0,146,0
1365,1388531,FARMÁCIA,0916F01,Presencial,True,7.0,24,0
1365,1420248,ARQUITETURA E URBANISMO,0731A02,Presencial,True,9.0,55,0
1365,1420249,COMUNICAÇÃO SOCIAL - PUBLICIDADE E PROPAGANDA,0414P01,Presencial,True,9.0,55,0
1365,1425207,PEDAGOGIA,0113P01,Presencial,True,9.0,42,0
1365,1429461,GESTÃO DE RECURSOS HUMANOS,0413G07,A distância,True,7.0,100,0
1365,1438432,ADMINISTRAÇÃO,0413A01,A distância,True,7.0,203,0
1365,1438433,CIÊNCIAS CONTÁBEIS,0411C01,A distância,True,7.0,188,0
1365,1438434,LETRAS - PORTUGUÊS,0115L13,A distância,True,7.0,76,0
1365,1438435,PEDAGOGIA,0113P01,A distância,True,7.0,466,0
1365,5000036,HISTÓRIA,0114H01,Presencial,True,7.0,70,17
1373,20470,ADMINISTRAÇÃO,0413A01,Presencial,True,6.0,30,6
1373,90519,DIREITO,0421D01,Presencial,True,5.0,150,2
1373,100608,PEDAGOGIA,0113P01,Presencial,True,7.0,132,85
1374,20472,PEDAGOGIA,0113P01,Presencial,True,12.0,264,78
1374,20473,ADMINISTRAÇÃO,0413A01,Presencial,True,12.0,145,73
1374,113118,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,12.0,161,80
1374,1204480,AGRONEGÓCIO,0413G09,Presencial,True,12.0,166,49
1374,1204987,LETRAS - PORTUGUÊS E ESPANHOL,0115L12,Presencial,True,3.0,14,0
1374,1258779,ARQUITETURA E URBANISMO,0731A02,Presencial,True,12.0,121,0
1374,1259035,SISTEMAS DE INFORMAÇÃO,0615S02,Presencial,True,12.0,56,0
1374,1305048,ENFERMAGEM,0913E01,Presencial,True,12.0,123,0
1374,1305050,FARMÁCIA,0916F01,Presencial,True,12.0,175,0
1374,1305051,PSICOLOGIA,0313P01,Presencial,True,12.0,168,0
1374,1385205,DIREITO,0421D01,Presencial,True,12.0,154,0
1374,1385206,ODONTOLOGIA,0911O01,Presencial,True,12.0,72,0
1374,1385207,FISIOTERAPIA,0915F01,Presencial,True,12.0,46,0
1374,1385209,ENGENHARIA AGRONÔMICA,0811A04,Presencial,True,12.0,57,0
1374,1404843,ENGENHARIA CIVIL,0732E01,Presencial,True,12.0,25,0
1375,20474,CIÊNCIAS CONTÁBEIS,0411C01,Presencial,True,10.0,113,33
1375,20714,ADMINISTRAÇÃO,0413A01,Presencial,True,10.0,8,1
